DATA INICIAL,DATA FINAL,ESTADO,MUNICÍPIO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA,periodo_referencia
2025-01-12 00:00:00,2025-01-18 00:00:00,PARAIBA,JOAO PESSOA,OLEO DIESEL S10,11,R$/l,6.05,0.037707004413214555,5.98,6.09,0.006,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,AMAPA,MACAPA,OLEO DIESEL S10,5,R$/l,6.57,0.26330590574463003,6.39,7.04,0.04,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,ALAGOAS,MACEIO,OLEO DIESEL S10,8,R$/l,5.97,0.15809129369720884,5.78,6.29,0.026,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,AMAZONAS,MANAUS,OLEO DIESEL S10,26,R$/l,6.42,0.11439472822710776,6.18,6.69,0.018,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,RIO GRANDE DO NORTE,NATAL,OLEO DIESEL S10,12,R$/l,6.12,0.21116380256841255,5.74,6.39,0.034,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,TOCANTINS,PALMAS,OLEO DIESEL S10,4,R$/l,6.14,0.14730919862656236,5.99,6.29,0.024,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,OLEO DIESEL S10,21,R$/l,5.95,0.164295030791735,5.69,6.19,0.028,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,RONDONIA,PORTO VELHO,OLEO DIESEL S10,16,R$/l,6.74,0.23576471322061748,6.56,7.28,0.035,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,PERNAMBUCO,RECIFE,OLEO DIESEL S10,13,R$/l,5.94,0.15278609145988958,5.79,6.29,0.026,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,ACRE,RIO BRANCO,OLEO DIESEL S10,5,R$/l,7.61,0.10089598604503551,7.47,7.69,0.013,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,OLEO DIESEL S10,42,R$/l,6.18,0.30816577360015673,5.69,6.89,0.05,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,BAHIA,SALVADOR,OLEO DIESEL S10,12,R$/l,6.47,0.23470807141612918,6.13,6.79,0.036,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,MARANHAO,SAO LUIS,OLEO DIESEL S10,20,R$/l,5.89,0.10308274652714172,5.7,6.19,0.017,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,SAO PAULO,SAO PAULO,OLEO DIESEL S10,119,R$/l,6.25,0.6285768408825525,5.49,8.49,0.101,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,PIAUI,TERESINA,OLEO DIESEL S10,19,R$/l,6.17,0.290879891211323,5.89,6.99,0.047,2025-01-12 a 2025-01-18
2025-01-12 00:00:00,2025-01-18 00:00:00,ESPIRITO SANTO,VITORIA,OLEO DIESEL S10,4,R$/l,6.07,0.1608311744241976,5.95,6.29,0.026,2025-01-12 a 2025-01-18
2025-01-19 00:00:00,2025-01-25 00:00:00,SERGIPE,ARACAJU,ETANOL HIDRATADO,12,R$/l,4.65,0.0775134396948899,4.57,4.79,0.017,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARA,BELEM,ETANOL HIDRATADO,8,R$/l,4.65,0.20276657938202172,4.37,4.89,0.044,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MINAS GERAIS,BELO HORIZONTE,ETANOL HIDRATADO,38,R$/l,4.48,0.19106220267652993,4.09,4.89,0.043,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RORAIMA,BOA VISTA,ETANOL HIDRATADO,4,R$/l,5.11,0.075,5.05,5.2,0.015,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,DISTRITO FEDERAL,BRASILIA,ETANOL HIDRATADO,27,R$/l,4.42,0.1701792251156664,4.15,4.89,0.038,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,ETANOL HIDRATADO,17,R$/l,3.84,0.11153672568472946,3.67,3.99,0.029,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO,CUIABA,ETANOL HIDRATADO,19,R$/l,3.92,0.04800097464897418,3.87,3.99,0.012,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARANA,CURITIBA,ETANOL HIDRATADO,44,R$/l,4.65,0.07343684634903198,4.32,4.69,0.016,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SANTA CATARINA,FLORIANOPOLIS,ETANOL HIDRATADO,11,R$/l,4.76,0.1399480423066166,4.56,4.99,0.029,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,CEARA,FORTALEZA,ETANOL HIDRATADO,44,R$/l,4.78,0.2074525850715149,4.48,5.49,0.043,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,GOIAS,GOIANIA,ETANOL HIDRATADO,39,R$/l,4.81,0.08278632887326923,4.54,4.87,0.017,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARAIBA,JOAO PESSOA,ETANOL HIDRATADO,17,R$/l,4.42,0.1547388692186253,4.27,4.59,0.035,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAPA,MACAPA,ETANOL HIDRATADO,4,R$/l,5.24,0.26837473800639283,5.11,5.65,0.051,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ALAGOAS,MACEIO,ETANOL HIDRATADO,17,R$/l,4.66,0.07117191283414118,4.46,4.69,0.015,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAZONAS,MANAUS,ETANOL HIDRATADO,33,R$/l,4.99,0.03046358979224712,4.97,5.09,0.006,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO NORTE,NATAL,ETANOL HIDRATADO,14,R$/l,4.46,0.4118845725429651,3.78,4.99,0.092,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,TOCANTINS,PALMAS,ETANOL HIDRATADO,14,R$/l,4.78,0.1774359503694685,4.49,5.19,0.037,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,ETANOL HIDRATADO,17,R$/l,4.76,0.3527205192583533,4.39,5.89,0.074,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RONDONIA,PORTO VELHO,ETANOL HIDRATADO,7,R$/l,4.96,0.048795003647426664,4.89,4.99,0.01,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PERNAMBUCO,RECIFE,ETANOL HIDRATADO,27,R$/l,4.97,0.011547005383792516,4.95,4.99,0.002,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ACRE,RIO BRANCO,ETANOL HIDRATADO,8,R$/l,5.15,0.13856406460551018,4.9,5.29,0.027,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,ETANOL HIDRATADO,72,R$/l,4.48,0.22310074778442998,4.09,4.99,0.05,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,BAHIA,SALVADOR,ETANOL HIDRATADO,18,R$/l,4.78,0.014775000967674123,4.73,4.79,0.003,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MARANHAO,SAO LUIS,ETANOL HIDRATADO,13,R$/l,4.61,0.13912731671533904,4.35,4.69,0.03,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SAO PAULO,SAO PAULO,ETANOL HIDRATADO,210,R$/l,4.08,0.42931723972106384,3.39,5.97,0.105,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PIAUI,TERESINA,ETANOL HIDRATADO,26,R$/l,4.59,0.15818830064685083,4.32,4.89,0.034,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ESPIRITO SANTO,VITORIA,ETANOL HIDRATADO,8,R$/l,4.37,0.30443155458751553,4.09,4.99,0.07,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SERGIPE,ARACAJU,GASOLINA ADITIVADA,13,R$/l,6.57,0.1356182424761053,6.42,6.81,0.021,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARA,BELEM,GASOLINA ADITIVADA,11,R$/l,6.5,0.1889107533394347,6.27,6.89,0.029,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MINAS GERAIS,BELO HORIZONTE,GASOLINA ADITIVADA,34,R$/l,6.44,0.2301144797634244,6.18,6.89,0.036,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RORAIMA,BOA VISTA,GASOLINA ADITIVADA,15,R$/l,6.97,0.03459975226996369,6.93,7.03,0.005,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,DISTRITO FEDERAL,BRASILIA,GASOLINA ADITIVADA,43,R$/l,6.34,0.2850899879304106,5.77,6.99,0.045,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GASOLINA ADITIVADA,19,R$/l,5.96,0.18957477809884962,5.61,6.19,0.032,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO,CUIABA,GASOLINA ADITIVADA,10,R$/l,6.17,0.13809819372863322,5.94,6.39,0.022,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARANA,CURITIBA,GASOLINA ADITIVADA,27,R$/l,6.55,0.17475827831738283,6.05,6.79,0.027,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GASOLINA ADITIVADA,16,R$/l,6.58,0.11781341180018513,6.36,6.79,0.018,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,CEARA,FORTALEZA,GASOLINA ADITIVADA,39,R$/l,6.56,0.16032860991692885,6.3,6.99,0.024,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,GOIAS,GOIANIA,GASOLINA ADITIVADA,33,R$/l,6.64,0.1590388984246345,6.39,6.87,0.024,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARAIBA,JOAO PESSOA,GASOLINA ADITIVADA,12,R$/l,6.3,0.10711081772037441,6.13,6.47,0.017,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAPA,MACAPA,GASOLINA ADITIVADA,4,R$/l,6.18,0.06782329983125268,6.13,6.28,0.011,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ALAGOAS,MACEIO,GASOLINA ADITIVADA,17,R$/l,6.48,0.1455213750217998,6.29,6.8,0.022,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAZONAS,MANAUS,GASOLINA ADITIVADA,31,R$/l,7.01,0.062441370349975475,6.97,7.19,0.009,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO NORTE,NATAL,GASOLINA ADITIVADA,13,R$/l,5.97,0.3130597550890409,5.54,6.59,0.052,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,TOCANTINS,PALMAS,GASOLINA ADITIVADA,11,R$/l,6.73,0.1442535646321813,6.58,6.99,0.021,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GASOLINA ADITIVADA,35,R$/l,6.12,0.20770980079076148,5.69,6.79,0.034,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RONDONIA,PORTO VELHO,GASOLINA ADITIVADA,10,R$/l,7.13,0.1682227359452012,6.97,7.45,0.024,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PERNAMBUCO,RECIFE,GASOLINA ADITIVADA,22,R$/l,6.53,0.09764765708948134,6.37,6.77,0.015,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ACRE,RIO BRANCO,GASOLINA ADITIVADA,9,R$/l,7.49,0.0573246117397328,7.44,7.59,0.008,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GASOLINA ADITIVADA,77,R$/l,6.3,0.3895997999244379,5.59,7.99,0.062,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,BAHIA,SALVADOR,GASOLINA ADITIVADA,30,R$/l,6.68,0.1201765941983024,6.43,6.89,0.018,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MARANHAO,SAO LUIS,GASOLINA ADITIVADA,19,R$/l,6.2,0.19712405925417148,5.78,6.59,0.032,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SAO PAULO,SAO PAULO,GASOLINA ADITIVADA,180,R$/l,6.44,0.6740100126902447,5.49,8.89,0.105,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PIAUI,TERESINA,GASOLINA ADITIVADA,25,R$/l,6.16,0.19817248379463112,5.79,6.39,0.032,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ESPIRITO SANTO,VITORIA,GASOLINA ADITIVADA,12,R$/l,6.28,0.24474321732019955,5.85,6.54,0.039,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SERGIPE,ARACAJU,GASOLINA COMUM,17,R$/l,6.44,0.03261856201973493,6.42,6.49,0.005,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARA,BELEM,GASOLINA COMUM,19,R$/l,6.17,0.11803458706112399,6.02,6.29,0.019,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MINAS GERAIS,BELO HORIZONTE,GASOLINA COMUM,41,R$/l,6.12,0.24550570009775294,5.87,6.59,0.04,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RORAIMA,BOA VISTA,GASOLINA COMUM,16,R$/l,6.89,0.01,6.89,6.93,0.001,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,DISTRITO FEDERAL,BRASILIA,GASOLINA COMUM,50,R$/l,6.33,0.244327398281528,5.77,6.59,0.039,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GASOLINA COMUM,23,R$/l,5.77,0.11496347589784259,5.59,5.99,0.02,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO,CUIABA,GASOLINA COMUM,19,R$/l,5.99,0.05016347544783802,5.94,6.19,0.008,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARANA,CURITIBA,GASOLINA COMUM,48,R$/l,6.35,0.07014896763014028,6.05,6.39,0.011,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GASOLINA COMUM,16,R$/l,6.46,0.044455033460790466,6.36,6.49,0.007,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,CEARA,FORTALEZA,GASOLINA COMUM,46,R$/l,6.4,0.08775267175970304,6.29,6.69,0.014,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,GOIAS,GOIANIA,GASOLINA COMUM,44,R$/l,6.44,0.025389148853252257,6.34,6.47,0.004,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARAIBA,JOAO PESSOA,GASOLINA COMUM,19,R$/l,6.17,0.011547005383792516,6.13,6.19,0.002,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAPA,MACAPA,GASOLINA COMUM,17,R$/l,5.88,0.08257349667381887,5.83,6.04,0.014,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ALAGOAS,MACEIO,GASOLINA COMUM,19,R$/l,6.27,0.03557382571531198,6.14,6.29,0.006,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAZONAS,MANAUS,GASOLINA COMUM,40,R$/l,6.98,0.00483045891539648,6.97,6.99,0.001,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO NORTE,NATAL,GASOLINA COMUM,15,R$/l,5.84,0.2219609575278199,5.54,6.43,0.038,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,TOCANTINS,PALMAS,GASOLINA COMUM,14,R$/l,6.62,0.09321191736286481,6.58,6.89,0.014,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GASOLINA COMUM,36,R$/l,5.91,0.1230598641260836,5.69,6.19,0.021,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RONDONIA,PORTO VELHO,GASOLINA COMUM,19,R$/l,6.98,0.008411910241920598,6.97,6.99,0.001,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PERNAMBUCO,RECIFE,GASOLINA COMUM,28,R$/l,6.37,0.009511897312113419,6.37,6.39,0.001,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ACRE,RIO BRANCO,GASOLINA COMUM,10,R$/l,7.45,0.03972125095937662,7.39,7.49,0.005,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GASOLINA COMUM,84,R$/l,6,0.3107562998744299,5.46,7.79,0.052,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,BAHIA,SALVADOR,GASOLINA COMUM,28,R$/l,6.48,0.0297520618644353,6.39,6.59,0.005,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MARANHAO,SAO LUIS,GASOLINA COMUM,22,R$/l,5.9,0.12654328691480818,5.78,6.44,0.021,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SAO PAULO,SAO PAULO,GASOLINA COMUM,210,R$/l,6.06,0.6012041611475925,5.19,8.29,0.099,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PIAUI,TERESINA,GASOLINA COMUM,29,R$/l,5.9,0.1259134114862997,5.69,6.1,0.021,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ESPIRITO SANTO,VITORIA,GASOLINA COMUM,12,R$/l,6.1,0.20862464481513787,5.85,6.29,0.034,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SERGIPE,ARACAJU,GLP,14,R$/13kg,103.08,3.2443910178834914,99,110,0.031,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARA,BELEM,GLP,25,R$/13kg,111.85,6.6566754214597745,103,125,0.06,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MINAS GERAIS,BELO HORIZONTE,GLP,24,R$/13kg,104.2,11.79012811696687,89.99,129,0.113,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RORAIMA,BOA VISTA,GLP,23,R$/13kg,137.08,5.8458457936793256,130,155,0.043,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,DISTRITO FEDERAL,BRASILIA,GLP,36,R$/13kg,101.63,5.987216560544403,89.99,119.99,0.059,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GLP,37,R$/13kg,108.29,6.635969811967604,95,122,0.061,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO,CUIABA,GLP,27,R$/13kg,114.49,11.424639676501476,95,144,0.1,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARANA,CURITIBA,GLP,40,R$/13kg,98.6,4.296172387077499,89.9,109.9,0.044,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GLP,6,R$/13kg,119.16,10.53407170407847,110,133,0.088,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,CEARA,FORTALEZA,GLP,23,R$/13kg,105.56,8.373342795157582,95,125,0.079,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,GOIAS,GOIANIA,GLP,19,R$/13kg,105.88,9.295446253549724,89.99,130,0.088,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARAIBA,JOAO PESSOA,GLP,24,R$/13kg,105.82,7.1776411969514,84.99,110,0.068,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAPA,MACAPA,GLP,14,R$/13kg,120.21,7.80708328702528,110,130,0.065,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ALAGOAS,MACEIO,GLP,26,R$/13kg,99.84,7.434825216506439,87.99,115,0.074,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAZONAS,MANAUS,GLP,65,R$/13kg,126.74,6.012352668912945,118,149,0.047,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO NORTE,NATAL,GLP,13,R$/13kg,107.23,11.698674042769735,88,128,0.109,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,TOCANTINS,PALMAS,GLP,11,R$/13kg,128.45,5.939084716749482,120,140,0.046,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GLP,15,R$/13kg,112.04,8.667662946399158,100,135.9,0.077,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RONDONIA,PORTO VELHO,GLP,24,R$/13kg,118.6,5.407280049732202,107,130,0.046,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PERNAMBUCO,RECIFE,GLP,15,R$/13kg,89.13,5.167768054650544,84.99,100,0.058,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ACRE,RIO BRANCO,GLP,26,R$/13kg,120.92,5.9994871575699,107,135,0.05,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GLP,25,R$/13kg,97.03,5.192647462197551,87.99,105,0.054,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,BAHIA,SALVADOR,GLP,20,R$/13kg,126.22,8.618713101520191,115,148.5,0.068,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MARANHAO,SAO LUIS,GLP,28,R$/13kg,109.66,2.1597553690101696,100,115,0.02,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SAO PAULO,SAO PAULO,GLP,41,R$/13kg,111.21,7.79983799863036,89.99,125,0.07,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PIAUI,TERESINA,GLP,24,R$/13kg,102.7,6.755098222287639,74.99,110,0.066,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ESPIRITO SANTO,VITORIA,GLP,7,R$/13kg,99.71,7.341922351096055,93,115,0.074,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SERGIPE,ARACAJU,GNV,3,R$/m³,4.9,0,4.9,4.9,0,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MINAS GERAIS,BELO HORIZONTE,GNV,5,R$/m³,4.93,0.05899152481501051,4.87,4.99,0.012,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GNV,2,R$/m³,4.74,0.07071067811865475,4.69,4.79,0.015,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARANA,CURITIBA,GNV,3,R$/m³,4.79,0,4.79,4.79,0,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,SANTA CATARINA,FLORIANOPOLIS,GNV,1,R$/m³,5.29,0,5.29,5.29,0,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,CEARA,FORTALEZA,GNV,12,R$/m³,4.86,0.04130448651249167,4.85,4.99,0.008,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PARAIBA,JOAO PESSOA,GNV,3,R$/m³,5.02,0.05773502691896258,4.99,5.09,0.011,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,ALAGOAS,MACEIO,GNV,4,R$/m³,4.85,0.27,4.45,4.99,0.056,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,AMAZONAS,MANAUS,GNV,1,R$/m³,4.99,0,4.99,4.99,0,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO NORTE,NATAL,GNV,2,R$/m³,4.77,0,4.77,4.77,0,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GNV,8,R$/m³,4.54,0.15118578920369088,4.39,4.79,0.033,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,PERNAMBUCO,RECIFE,GNV,8,R$/m³,4.59,0,4.59,4.59,0,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GNV,45,R$/m³,4.54,0.13546142616921608,4.27,4.79,0.03,2025-01-19 a 2025-01-25
2025-01-19 00:00:00,2025-01-25 00:00:00,BAHIA,SALVADOR,GNV,10,R$/m³,4,0.10612361764575416,3.89,4.29,0.027,2025-01-19 a 2025-01-25
